time x1 y1 x2 y2
1.255000000000000115e+00 3.262345098411800204e-01 -2.314541954441203253e-01 7.117952709299413261e-01 -3.379572447368760502e-01
1.256000000000000005e+00 3.265117226868081701e-01 -2.310629674960764657e-01 7.122737355541166604e-01 -3.368347474213598813e-01
1.257000000000000117e+00 3.267829898419469803e-01 -2.306791658341905693e-01 7.127482750467937223e-01 -3.357067746651132278e-01
1.258000000000000007e+00 3.270483108406483930e-01 -2.303028492578384212e-01 7.132188294524329786e-01 -3.345733175367587853e-01
1.259000000000000119e+00 3.273076840929952658e-01 -2.299340773649700687e-01 7.136853371965690140e-01 -3.334343632687995496e-01
1.260000000000000009e+00 3.275611068457676134e-01 -2.295729106013504051e-01 7.141477350039686645e-01 -3.322898952206080891e-01
1.261000000000000121e+00 3.278085751410766413e-01 -2.292194103124278459e-01 7.146059578128353129e-01 -3.311398928381552587e-01
1.262000000000000011e+00 3.280500837728674846e-01 -2.288736387979503906e-01 7.150599386848497385e-01 -3.299843316103647228e-01
1.263000000000000123e+00 3.282856262411859571e-01 -2.285356593694568561e-01 7.155096087108250291e-01 -3.288231830219662810e-01
1.264000000000000012e+00 3.285151947040930165e-01 -2.282055364107800632e-01 7.159548969117315309e-01 -3.276564145027125452e-01
1.265000000000000124e+00 3.287387799271046518e-01 -2.278833354417094947e-01 7.163957301348344853e-01 -3.264839893728151421e-01
1.266000000000000014e+00 3.289563712300225262e-01 -2.275691231849691354e-01 7.168320329446642436e-01 -3.253058667844409557e-01
1.267000000000000126e+00 3.291679564310133199e-01 -2.272629676366797191e-01 7.172637275085183006e-01 -3.241220016591028208e-01
1.268000000000000016e+00 3.293735217877806765e-01 -2.269649381404854338e-01 7.176907334761750690e-01 -3.229323446207624793e-01
1.269000000000000128e+00 3.295730519356634414e-01 -2.266751054655373743e-01 7.181129678534696748e-01 -3.217368419244518440e-01
1.270000000000000018e+00 3.297665298224811137e-01 -2.263935418885412720e-01 7.185303448693605155e-01 -3.205354353802050138e-01
1.271000000000000130e+00 3.299539366399321660e-01 -2.261203212800911855e-01 7.189427758360855680e-01 -3.193280622720772732e-01
1.272000000000000020e+00 3.301352517513377882e-01 -2.258555191955264885e-01 7.193501690019752370e-01 -3.181146552720116594e-01
1.273000000000000131e+00 3.303104526155058451e-01 -2.255992129705680083e-01 7.197524293964594477e-01 -3.168951423482967433e-01
1.274000000000000021e+00 3.304795147064731875e-01 -2.253514818220062610e-01 7.201494586667644970e-01 -3.156694466683396261e-01
1.275000000000000133e+00 3.306424114288657456e-01 -2.251124069537365768e-01 7.205411549057652021e-01 -3.144374864954589399e-01
1.276000000000000023e+00 3.307991140285944098e-01 -2.248820716684569732e-01 7.209274124704072584e-01 -3.131991750793810536e-01
1.277000000000000135e+00 3.309495914985833842e-01 -2.246605614853679489e-01 7.213081217900740860e-01 -3.119544205400996417e-01
1.278000000000000025e+00 3.310938104792033321e-01 -2.244479642642397410e-01 7.216831691642220381e-01 -3.107031257447325223e-01
1.279000000000000137e+00 3.312317351530542631e-01 -2.242443703362404228e-01 7.220524365485512241e-01 -3.094451881769857970e-01
1.280000000000000027e+00 3.313633271337173558e-01 -2.240498726419478115e-01 7.224158013289259106e-01 -3.081804997988025763e-01
1.280999999999999917e+00 3.314885453480596045e-01 -2.238645668770013752e-01 7.227731360821874063e-01 -3.069089469037448170e-01
1.282000000000000028e+00 3.316073459116455346e-01 -2.236885516458861911e-01 7.231243083229359492e-01 -3.056304099616222181e-01
1.282999999999999918e+00 3.317196819967691557e-01 -2.235219286243798065e-01 7.234691802352851697e-01 -3.043447634538447577e-01
1.284000000000000030e+00 3.318255036925834567e-01 -2.233648027312344908e-01 7.238076083884997791e-01 -3.030518756989356577e-01
1.284999999999999920e+00 3.319247578567542933e-01 -2.232172823097151315e-01 7.241394434353456422e-01 -3.017516086675997578e-01
1.286000000000000032e+00 3.320173879580236576e-01 -2.230794793196614334e-01 7.244645297918743676e-01 -3.004438177866932125e-01
1.286999999999999922e+00 3.321033339090088132e-01 -2.229515095408000080e-01 7.247827052972571904e-01 -2.991283517313906848e-01
1.288000000000000034e+00 3.321825318885081590e-01 -2.228334927880911698e-01 7.250938008521614631e-01 -2.978050522047903659e-01
1.288999999999999924e+00 3.322549141525197869e-01 -2.227255531399612853e-01 7.253976400340325092e-01 -2.964737537041360338e-01
1.290000000000000036e+00 3.323204088331079276e-01 -2.226278191803442441e-01 7.256940386874914939e-01 -2.951342832727711363e-01
1.290999999999999925e+00 3.323789397241748711e-01 -2.225404242555346357e-01 7.259828044879079734e-01 -2.937864602368643885e-01
1.292000000000000037e+00 3.324304260531110167e-01 -2.224635067469429017e-01 7.262637364760193837e-01 -2.924300959258723243e-01
1.292999999999999927e+00 3.324747822371992290e-01 -2.223972103609372086e-01 7.265366245612808749e-01 -2.910649933756131458e-01
1.294000000000000039e+00 3.325119176235475926e-01 -2.223416844370643686e-01 7.268012489914064123e-01 -2.896909470127363995e-01
1.294999999999999929e+00 3.325417362112070840e-01 -2.222970842760560173e-01 7.270573797853274733e-01 -2.883077423192658140e-01
1.296000000000000041e+00 3.325641363540039475e-01 -2.222635714891568193e-01 7.273047761265263311e-01 -2.869151554757823352e-01
1.296999999999999931e+00 3.325790104424728444e-01 -2.222413143704508320e-01 7.275431857134069258e-01 -2.855129529816870515e-01
1.298000000000000043e+00 3.325862445631223019e-01 -2.222304882940210335e-01 7.277723440630410323e-01 -2.841008912508496409e-01
1.298999999999999932e+00 3.325857181330834078e-01 -2.222312761379486856e-01 7.279919737642590594e-01 -2.826787161807936544e-01
1.300000000000000044e+00 3.325773035080031304e-01 -2.222438687373525235e-01 7.282017836756533580e-01 -2.812461626934063541e-01
1.300999999999999934e+00 3.325608655608209285e-01 -2.222684653688813405e-01 7.284014680636043959e-01 -2.798029542449758655e-01
1.302000000000000046e+00 3.325362612288273456e-01 -2.223052742693099604e-01 7.285907056749407751e-01 -2.783488023031556180e-01
1.302999999999999936e+00 3.325033390261289412e-01 -2.223545131911541795e-01 7.287691587382716385e-01 -2.768834057882323396e-01
1.304000000000000048e+00 3.324619385183408826e-01 -2.224164099985137533e-01 7.289364718873999616e-01 -2.754064504758230170e-01
1.304999999999999938e+00 3.324118897559849017e-01 -2.224912033066812345e-01 7.290922709995155682e-01 -2.739176083578531706e-01
1.306000000000000050e+00 3.323530126626886294e-01 -2.225791431694235656e-01 7.292361619400626882e-01 -2.724165369583607665e-01
1.306999999999999940e+00 3.322851163738473890e-01 -2.226804918182522242e-01 7.293677292052832550e-01 -2.709028786003269129e-01
1.308000000000000052e+00 3.322079985209247521e-01 -2.227955244584622629e-01 7.294865344524174011e-01 -2.693762596193601255e-01
1.308999999999999941e+00 3.321214444560163792e-01 -2.229245301272366753e-01 7.295921149064028555e-01 -2.678362895196310101e-01
1.310000000000000053e+00 3.320252264106813289e-01 -2.230678126196961042e-01 7.296839816306148752e-01 -2.662825600669853077e-01
1.310999999999999943e+00 3.319191025823380325e-01 -2.232256914894327204e-01 7.297616176477235150e-01 -2.647146443136311200e-01
1.312000000000000055e+00 3.318028161407240439e-01 -2.233985031308063085e-01 7.298244758950748201e-01 -2.631320955482033819e-01
1.312999999999999945e+00 3.316760941460069612e-01 -2.235866019511212888e-01 7.298719769971097060e-01 -2.615344461643420160e-01
1.314000000000000057e+00 3.315386463690971341e-01 -2.237903616417534214e-01 7.299035068351686917e-01 -2.599212064401706379e-01
1.314999999999999947e+00 3.313901640035299412e-01 -2.240101765583732696e-01 7.299184138925671750e-01 -2.582918632202207410e-01
1.316000000000000059e+00 3.312303182569278359e-01 -2.242464632216399356e-01 7.299160063499958717e-01 -2.566458784903900558e-01
1.316999999999999948e+00 3.310587588085008304e-01 -2.244996619511372138e-01 7.298955489030658494e-01 -2.549826878354540804e-01
1.318000000000000060e+00 3.308751121172561205e-01 -2.247702386469196956e-01 7.298562592700907903e-01 -2.533016987674261422e-01
1.318999999999999950e+00 3.306789795635327600e-01 -2.250586867348618458e-01 7.297973043539121019e-01 -2.516022889116820149e-01
1.320000000000000062e+00 3.304699354041013004e-01 -2.253655292940984212e-01 7.297177960166174593e-01 -2.498838040361948953e-01
1.320999999999999952e+00 3.302475245183179586e-01 -2.256913213872500656e-01 7.296167864202731668e-01 -2.481455559074374206e-01
1.322000000000000064e+00 3.300112599196380336e-01 -2.260366526168999801e-01 7.294932628801382712e-01 -2.463868199544649029e-01
1.322999999999999954e+00 3.297606200030782642e-01 -2.264021499349894440e-01 7.293461421690896618e-01 -2.446068327203631543e-01
1.324000000000000066e+00 3.294950454948937235e-01 -2.267884807355036725e-01 7.291742642029621635e-01 -2.428047890775656137e-01
1.324999999999999956e+00 3.292139360656723412e-01 -2.271963562651202195e-01 7.289763850259544098e-01 -2.409798391804752193e-01
1.326000000000000068e+00 3.289166465621119473e-01 -2.276265353914933010e-01 7.287511690028620759e-01 -2.391310851252863301e-01
1.326999999999999957e+00 3.286024828057604874e-01 -2.280798287746856057e-01 7.284971801103401479e-01 -2.372575772828235674e-01
1.328000000000000069e+00 3.282706968987550988e-01 -2.285571034940845347e-01 7.282128722022014333e-01 -2.353583102654893122e-01
1.328999999999999959e+00 3.279204819668358750e-01 -2.290592881911539258e-01 7.278965781034105742e-01 -2.334322184839391912e-01
1.330000000000000071e+00 3.275509662583153125e-01 -2.295873787977988911e-01 7.275464973632642662e-01 -2.314781712427368687e-01
1.330999999999999961e+00 3.271612065038658201e-01 -2.301424449312531595e-01 7.271606824694460958e-01 -2.294949673168194537e-01
1.332000000000000073e+00 3.267501804254528408e-01 -2.307256370495789910e-01 7.267370232901934068e-01 -2.274813289419279072e-01
1.332999999999999963e+00 3.263167782628929592e-01 -2.313381944775353416e-01 7.262732294704633551e-01 -2.254358951419909995e-01
1.334000000000000075e+00 3.258597931625861199e-01 -2.319814544312467364e-01 7.257668104581520563e-01 -2.233572143044939839e-01
1.334999999999999964e+00 3.253779102440131910e-01 -2.326568621924548497e-01 7.252150527761321852e-01 -2.212437359007673743e-01
1.336000000000000076e+00 3.248696941243939262e-01 -2.333659826099827306e-01 7.246149940826280833e-01 -2.190938012314601335e-01
1.336999999999999966e+00 3.243335746389376384e-01 -2.341105131384079996e-01 7.239633934730779208e-01 -2.169056330576804859e-01
1.338000000000000078e+00 3.237678304414326469e-01 -2.348922986631271914e-01 7.232566973670823129e-01 -2.146773239547433154e-01
1.338999999999999968e+00 3.231705701050058277e-01 -2.357133484086242903e-01 7.224910001891378108e-01 -2.124068231973480492e-01
1.340000000000000080e+00 3.225397102624965040e-01 -2.365758552849061003e-01 7.216619988848962386e-01 -2.100919219513195380e-01
1.340999999999999970e+00 3.218729502258264596e-01 -2.374822180983718889e-01 7.207649401069962103e-01 -2.077302365065393230e-01
1.342000000000000082e+00 3.211677423985128121e-01 -2.384350671412293343e-01 7.197945586447613842e-01 -2.053191892368227689e-01
1.342999999999999972e+00 3.204212576378284716e-01 -2.394372937823019132e-01 7.187450053453401377e-01 -2.028559869133209070e-01
1.344000000000000083e+00 3.196303445234998653e-01 -2.404920848173361103e-01 7.176097623605101061e-01 -2.003375959261245454e-01
1.344999999999999973e+00 3.187914812354702976e-01 -2.416029625060396313e-01 7.163815430271434082e-01 -1.977607138810707488e-01
1.346000000000000085e+00 3.179007184170046241e-01 -2.427738314356642779e-01 7.150521730150745103e-01 -1.951217369314644789e-01
1.346999999999999975e+00 3.169536109780506372e-01 -2.440090336196070742e-01 7.136124485062818046e-01 -1.924167220727071304e-01
1.348000000000000087e+00 3.159451362456295320e-01 -2.453134135809344751e-01 7.120519660391468886e-01 -1.896413434655755126e-01
1.348999999999999977e+00 3.148695951495151246e-01 -2.466923956071213342e-01 7.103589171721692574e-01 -1.867908416534767302e-01
1.350000000000000089e+00 3.137204921820850867e-01 -2.481520759232739293e-01 7.085198391696880815e-01 -1.838599642908012310e-01
1.350999999999999979e+00 3.124903886062588843e-01 -2.496993332564373391e-01 7.065193103158053933e-01 -1.808428966915666125e-01
1.352000000000000091e+00 3.111707216850982949e-01 -2.513419622068210901e-01 7.043395749790142268e-01 -1.777331801251479937e-01
1.352999999999999980e+00 3.097515803999503214e-01 -2.530888350752224514e-01 7.019600788334229291e-01 -1.745236153112534883e-01
1.354000000000000092e+00 3.082214249644346649e-01 -2.549500994173043433e-01 6.993568881960909867e-01 -1.712061479786622376e-01
1.354999999999999982e+00 3.065667330700802551e-01 -2.569374207365252571e-01 6.965019585425713533e-01 -1.677717326288365451e-01
1.356000000000000094e+00 3.047715496876551855e-01 -2.590642825651292558e-01 6.933622048568158780e-01 -1.642101697644580138e-01
1.356999999999999984e+00 3.028169086109240848e-01 -2.613463599503985657e-01 6.898983089917074540e-01 -1.605099107901284960e-01
1.358000000000000096e+00 3.006800815879990263e-01 -2.638019873621771372e-01 6.860631743238849722e-01 -1.566578235765394012e-01
1.358999999999999986e+00 2.983335930548586812e-01 -2.664527486346838225e-01 6.817999021588392328e-01 -1.526389103628354449e-01
1.360000000000000098e+00 2.957439124440715550e-01 -2.693242251493046524e-01 6.770391122412382501e-01 -1.484359684341102770e-01
